has_title,has_input,has_button,has_image,has_submit,has_link,has_password,has_email_input,has_hidden_element,has_audio,has_video,number_of_inputs,number_of_buttons,number_of_images,number_of_option,number_of_list,number_of_th,number_of_tr,number_of_href,number_of_paragraph,number_of_script,length_of_title,has_h1,has_h2,has_h3,length_of_text,number_of_clickable_button,number_of_a,number_of_img,number_of_div,number_of_figure,has_footer,has_form,has_text_area,has_iframe,has_text_input,number_of_meta,has_nav,has_object,has_picture,number_of_sources,number_of_span,number_of_table,URL,label
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-poccy.aceeseacraocmeoy.etywhz.top/AU/page1.php,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,0,224,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,https://swisspassidsbb.cluster1.easy-hebergement.net/inc/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.vivcsiivcaia.vicsvesai.kesgc9.icu/page1.php,1
1,1,1,0,0,1,0,0,0,0,0,4,1,0,10,35,0,0,4,4,4,24,0,1,0,2198,0,19,1,37,0,1,1,0,0,1,4,0,0,0,0,0,0,http://www.dnshome.icu,1
1,1,1,0,0,1,0,1,1,0,0,194,5,0,6,52,0,0,6,9,22,155,1,1,1,8021,0,63,32,361,0,0,1,0,1,1,21,0,0,0,0,35,0,http://www.institut.deep-webb.ru,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,http://fairpollan.build067.wpsandbox.app/ko/red.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.microsoft-office-free-templates.in,1
1,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,2,0,3,13,0,0,0,226,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,https://r832fe.webwave.dev/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.vivcsiiacaiae.vicsvesai.1iui33.icu/page1.php,1
1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,5,0,0,4,5,7,14,0,1,0,2122,1,10,3,17,0,1,0,0,0,0,3,1,0,0,0,1,0,https://www.poocoln.app/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.vivcsviaaaiecc.vicsvesai.feed0of.icu/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-pcccny.aeeseacaaocmeoy.rmlbzn.top/AU/page1.php,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,11,0,0,0,117,0,0,0,10,0,0,0,0,0,0,2,0,0,0,0,0,0,http://www.2all.de,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27,0,0,21,15,18,52,1,1,1,3243,0,33,26,227,0,1,0,0,0,0,7,1,0,0,0,11,0,https://thebrinsoninstitute.com,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-pcccy.aeueseaaaomceoy.keyshm.top/AU/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.vivcsisvcai.vicsvesai.n9uv92.icu/page1.php,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,146,0,0,7,3,2,98,1,1,0,5458,0,123,1,36,0,1,0,0,0,0,2,1,0,0,0,24,0,http://www.cloudns.info,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-poccy.aceeseaeraocmeoy.mazphk.top/AU/page1.php,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,10,1,0,0,100,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://mediafire-vidio-viral-smp-pink.dnsme.eu.org/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.macseoeod.7myib6.icu/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-poccay.aeeauaccaocmeoy.qptcsd.top/AU/page1.php,1
1,1,1,0,1,1,0,0,0,0,1,2,6,0,0,86,0,0,41,14,36,44,1,1,1,5704,0,128,53,321,35,1,1,0,0,1,11,1,0,0,0,183,0,http://www.ioaindia.com,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.macesaeord.ruw0bh.icu/page1.php,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,1,18,15,0,0,1,227,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,https://tribelio.page/policiespages?/policies/community-standards/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.macsaeord.yc0xn8.icu/page1.php,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,14,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,https://ipfs.litnet.work/ipfs/bafybeidgnvvd63ncankqv4676v3y5aleqb45jihtrrm4vjp2npbcnodoq4,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,47,0,0,3,35,8,8,0,1,1,7684,1,32,49,133,0,1,0,0,1,0,6,1,0,0,0,10,0,http://www.sariincofood.co.id,1
1,0,1,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,2,0,5,23,0,1,0,399,5,16,5,57,0,1,0,0,0,0,4,1,0,0,0,6,0,http://rascalsnft.web.app,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,14,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,http://www.cissco.net,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-poccy.aeueseacaomceoy.rmlbzn.top/AU/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-poccay.aeeauasoaocmeoy.qynyjk.top/AU/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.macesarerd.65xfer.icu/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-pacccy.aeeseacoaocmeoy.urbicr.top/AU/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-poccay.aeeauasoaocmeoy.ddwvbd.top/AU/page1.php,1
1,1,1,0,0,1,0,0,0,0,0,6,2,0,0,25,3,7,31,31,29,21,0,0,1,9149,2,39,18,267,3,1,0,0,0,0,18,0,0,0,0,22,1,http://www.s4tiva.com,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.macsaoeod.kp9lm0.icu/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.macsaorod.kp9lm0.icu/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.macsaeerd.7ld7p9.icu/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-pcccny.aueseasaomceoy.auomwo.top/AU/page1.php,1
1,1,1,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,5,2,0,38,0,1,1,269,0,1,1,5,0,0,1,0,0,1,2,0,0,0,0,0,0,http://hedefpanel.net/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.vivcsviiacvaieca.visvsai.3xju6c.icu/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-paccoy.aeeseaccaocmeoy.mazphk.top/AU/page1.php,1
1,0,1,0,0,1,0,0,0,0,0,0,34,0,0,309,0,0,11,50,36,57,1,1,1,18458,27,320,17,393,0,1,0,0,1,0,32,1,0,0,0,413,0,http://www.thomsonsreuters.eu,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.macsaeerd.4lj1od.icu/page1.php,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,19,7,8,91,0,1,1,3041,0,30,17,72,0,1,0,0,0,0,6,1,0,0,0,24,0,http://www.amarteargentina.com.ar,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.vivcsiicsvcaia.visvsai.lzvsi5.icu/page1.php,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,104,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,http://refacturation-orange.com/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,20,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,https://metafb-pegcoub.web.app/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.vivcsiiacaiae.vicsvesai.ggnxmf.top/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.lpgnaxon.com,1
1,0,1,0,0,1,0,0,0,0,0,0,11,0,0,34,0,0,43,4,61,37,1,1,1,1814,1,40,10,186,0,1,0,0,0,0,7,1,0,0,0,106,0,http://www.mat-bansgh.com,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.macesarrod.v72weu.icu/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.vivcsiiscvcaias.visvsai.4g871x.icu/page1.php,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,0,0,38,26,34,59,1,1,1,6672,0,34,23,541,0,0,0,0,0,0,30,1,0,0,0,84,0,http://www.modasserjasim.com,1
1,1,1,0,0,1,1,1,0,0,0,21,1,0,0,8,0,0,3,0,8,7,0,0,0,4769,0,64,3,503,0,0,1,1,1,1,3,0,0,0,0,121,0,https://fihh.ficoh47.repl.co/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.eki-net.con-aescceeesaas.iprzwh.top/jp.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.vivcsviiaaieca.vicsvesai.2jld0p.icu/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://chloespethouse.com/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.vivcsviiaaieca.vicsvesai.v72weu.icu/page1.php,1
1,1,1,0,0,1,0,0,1,0,0,28,60,0,19,438,0,0,25,82,77,71,1,1,1,31984,3,518,96,1253,0,0,1,0,0,1,14,1,0,0,0,384,0,http://www.job.yahoodaily.com,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-paccey.aueseasaomceoy.mazphk.top/AU/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.goldnova.crypto.csgocpu.com,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://ff.member.garerna.vn/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,16,0,0,32,1,29,15,1,1,0,8824,0,235,219,258,108,0,0,0,0,0,4,0,0,0,0,9,0,http://www.gab.com.tr,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.vivcsiiscvcaias.visvsai.5e2q0e.icu/page1.php,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,476,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://pub-96f19553a0df411b8888dafd51d59927.r2.dev/reauthlogins.html,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.macsareod.45v2lh.icu/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.vivcsviacveaiao.visvsai.jdmm35.icu/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-pcccy.aceeseaaraocmeoy.weyssx.top/AU/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-pacccy.aueseacaomceoy.bluxbq.top/AU/page1.php,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.borduurstudioijmuiden.com,1
1,0,1,0,0,1,0,0,0,0,0,0,4,0,0,31,0,0,9,41,53,50,1,1,1,1776,0,44,14,326,0,1,0,0,1,0,22,1,0,1,12,1389,0,http://www.gloriousflooring.com,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.satanal.info,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-paccey.aueseasaomceoy.nwbezf.top/AU/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.maceseoeod.15tf68.icu/page1.php,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,11,0,0,0,117,0,0,0,10,0,0,0,0,0,0,2,0,0,0,0,0,0,http://www.europa.lc,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.vivcsviiaaieca.vicsvesai.no9sh7.icu/page1.php,1
1,1,1,0,0,1,0,1,0,0,0,3,1,0,0,3,0,0,12,8,5,84,1,1,1,3935,0,3,0,547,0,0,1,1,0,1,13,0,0,0,0,0,0,http://www.khoinghiep7ngay.com,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,44,0,0,0,191,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,http://www.z3887dac7040e45a849de88a54215f57da.ws,1
1,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,9,0,0,0,363,0,0,4,18,0,0,0,0,0,1,3,0,0,0,0,21,0,https://mtalha21.github.io/instagram.github.io/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26,0,1,0,997,0,18,0,9,0,0,0,0,0,0,9,0,0,0,0,0,0,http://www.legendsoftbd.com,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.vivcsiiaaviccai.vicsvesai.zf2wco.icu/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-poccy.aceeseacraocmeoy.mgpisy.top/AU/page1.php,1
1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,82,0,0,26,5,53,17,1,1,0,2657,0,92,27,373,7,0,0,0,0,0,31,0,0,0,0,39,0,http://www.tmassets.com.bd,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,0,0,0,226,0,1,0,5,0,0,0,0,0,0,5,0,0,0,0,1,0,https://parcel-deliverequest.com/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.vivcsiisaaicca.vicsvesai.cx03ta.icu/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://help021394912385712834.firebaseapp.com/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.macesarerd.m1vcl8.icu/page1.php,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,46,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,http://www.oka.sh,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-poccay.aeeauaccaocmeoy.yhuheg.top/AU/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.maceseoeod.kp9lm0.icu/page1.php,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,11,0,0,0,117,0,0,0,10,0,0,0,0,0,0,2,0,0,0,0,0,0,http://www.114.at,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-poccay.aeeauaccaocmeoy.otuxec.top/AU/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-paccy.aceeseacraocmeoy.mchedy.top/AU/page1.php,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,37,1,1,0,200,0,6,0,4,0,1,0,0,0,0,4,0,0,0,0,0,0,https://sddfmr3.boxmode.io/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,1,10,0,1,0,147,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,http://170.239.85.24/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.macsaeerd.3n1jt3.icu/page1.php,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,1,18,15,0,0,1,227,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,https://tribelio.page/helping-pages,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,45,0,0,0,592,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,http://www.with.mirkforce.de,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-pcccy.aceeseaaraocmeoy.tzqbcg.top/AU/page1.php,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,5,0,0,40,45,14,51,1,1,1,5368,1,10,23,372,0,1,0,0,0,0,7,1,0,0,0,13,0,http://www.inboundmag.com,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-poccy.aceeseacraocmeoy.ekijve.top/AU/page1.php,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,37,1,1,0,200,0,6,0,4,0,1,0,0,0,0,4,0,0,0,0,0,0,https://mailservice231.boxmode.io/,1
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,23,0,0,0,97,0,0,1,5,0,0,0,0,1,0,0,0,0,0,0,2,0,https://tunahrtjanzak8.web.app/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.macesarord.4awkri.icu/page1.php,1
1,1,1,0,0,1,0,1,1,0,1,5,1,0,0,34,0,0,34,6,24,20,1,1,0,3584,0,55,5,194,0,0,1,0,0,0,14,1,0,0,0,52,0,http://www.eleynworld.com,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.vivcsviveai.vicsvesai.fvxl0d.icu/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.macesaeord.i92s9d.icu/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,http://www.0vq.mhnpv.com,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-poccay.aueseasaomceoy.islxvm.top/AU/page1.php,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.bn-cosmo.com,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-paccny.aueseacaomceoy.kprwdg.top/AU/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.vibesapparels.com,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.macesaeerd.urgggv.shop/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.vivcsiiscaias.vicsvesai.8jyshd.icu/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.vivcsiavcai.vicsvesai.1bmro5.icu/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-pcccy.aceeseaaraocmeoy.wzyrmk.top/AU/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,https://fladestateins.com/06f5705c-4544-4764-a6f0-06bdde2e4c9c,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-pcccny.aeeseasaaocmeoy.mlufzb.top/AU/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-pacccy.aeeauacoaocmeoy.yrwtop.top/AU/page1.php,1
